,loss,cls_loss,loc_loss,diversity,fscore
0,2.816188704967499,0.9899463906884194,1.1373112872242928,0.480617015938211,0.6196313492883555
1,2.441825145483017,0.820688946545124,0.9550552487373352,0.481487721303634,0.6203112848130152
2,2.391481989622116,0.7681109562516213,0.95819823294878,0.48418978631272547,0.6322150431363487
3,2.363831752538681,0.7540199309587479,0.948803785443306,0.47408082928532486,0.6122234362380097
4,2.3245244443416597,0.7371012195944786,0.9293425768613816,0.47174025966385813,0.6185074380796133
5,2.315282905101776,0.7306303769350052,0.9305723369121551,0.48101671844837474,0.6195189673458714
6,2.2905192494392397,0.7143231004476547,0.9173448100686074,0.4772333080976684,0.6169506395082833
7,2.261887547373772,0.698319996893406,0.9104687482118606,0.47805926688839306,0.6167363094721989
8,2.246585401892662,0.701737004518509,0.8937749654054642,0.48040439160568454,0.6158159287276816
9,2.248899096250534,0.6911694467067718,0.9014566093683243,0.47583904183106257,0.6027104764627393
10,2.219557282328606,0.6782613694667816,0.8930013582110405,0.4738441465597322,0.6061411761537951
11,2.1957951128482818,0.6692608766257763,0.8766767457127571,0.4748449909729982,0.5921396152129778
12,2.172100540995598,0.6560734882950783,0.8685282215476036,0.474916732511036,0.5772475589861054
13,2.1565873354673384,0.6484715715050697,0.8626492783427239,0.4836325672165181,0.6001300148851659
14,2.1373441725969315,0.632660286128521,0.8571708828210831,0.47688595092295794,0.5912588210455374
15,2.1123865067958834,0.6308553338050842,0.8376883417367935,0.47803789942012154,0.5720242481252023
16,2.1038686126470565,0.6188305594027043,0.8416144520044326,0.47668860839258737,0.5841926796385895
17,2.0696457117795943,0.6052511595189571,0.8221805170178413,0.4718240637325236,0.5797022129602902
18,2.0360251396894453,0.5973053850233555,0.7964609712362289,0.4732386530832219,0.5807760560531204
19,2.0385613799095155,0.5901775732636452,0.8058836907148361,0.47382116242015826,0.577338849957006
20,2.0177636563777925,0.578751977533102,0.7947802886366844,0.48235036177744756,0.5793796141279468
21,1.9999566346406936,0.5673732772469521,0.7940956771373748,0.47521304514284257,0.5656357671570981
22,1.9804394215345382,0.5604387499392033,0.7801809296011925,0.4752377382792249,0.5619604751785459
23,1.9699533462524415,0.5501209877431392,0.7855504631996155,0.4763423724156617,0.5880480140898334
24,1.9426722288131715,0.5443691708147526,0.7627535052597523,0.4780711025639306,0.5617214071898242
25,1.9331933677196502,0.5345845587551594,0.7623025268316269,0.47617783521005314,0.5634449842437993
26,1.9129164427518845,0.5266882672905921,0.7554070770740509,0.47639589570252827,0.5652026445548595
27,1.8946817517280579,0.5182405903935432,0.7411267563700676,0.47672370264152447,0.5814090698546639
28,1.8941699385643005,0.5079708203673363,0.7531365349888801,0.48075264983907895,0.5637981407405809
29,1.8720712542533875,0.5021104373037815,0.7387960806488991,0.4780523241381804,0.5724088153764177
30,1.8600847989320755,0.49833217412233355,0.7322859428822994,0.4794921392123982,0.5688679869872317
31,1.8448870688676835,0.4914285823702812,0.7207103937864303,0.48048297075990193,0.577677938661288
32,1.8278472512960433,0.4866549432277679,0.7133233852684497,0.48122208458547655,0.5841840004151575
33,1.8170457839965821,0.47473744191229345,0.7165523834526539,0.4794771341711952,0.5687946441328334
34,1.8018437832593919,0.46993899159133434,0.7025712557137013,0.4774242295916518,0.5592052557147872
35,1.7883897036314012,0.45641697086393834,0.7053449213504791,0.47964262510482436,0.559428936163722
36,1.7787407010793685,0.45169033743441106,0.7011922366917134,0.48329890139302006,0.5738173841491048
37,1.773571366071701,0.45516823008656504,0.69601219445467,0.48012142595476004,0.5582081488904913
38,1.7705049693584443,0.448540398851037,0.698753809183836,0.47999312353763307,0.5791859222416292
39,1.7488393396139146,0.4402361836284399,0.6884814873337746,0.4836294708201107,0.5620224202278101
40,1.7291362553834915,0.4279686089605093,0.680280440300703,0.4790249105931329,0.5638953377201135
41,1.7212852627038955,0.4231763020157814,0.6749719493091106,0.4845209641538813,0.5686504774997029
42,1.7212595164775848,0.42274492532014846,0.6779738411307334,0.4841891596552303,0.5697140858389498
43,1.691358709335327,0.41602697111666204,0.6569096595048904,0.4829250096740988,0.5586187421070874
44,1.6944934636354447,0.4101517379283905,0.6692347198724746,0.4826686190445912,0.5707330107051714
45,1.6824905216693877,0.4033531744033098,0.6623985514044761,0.48456729238589463,0.57521029647941
46,1.6679940313100814,0.40138470381498337,0.6522843487560749,0.4852566185270499,0.5567439952861815
47,1.6689620822668076,0.3986700288951397,0.6515587419271469,0.4853271456051734,0.5702657746885116
48,1.6602313190698623,0.3888390988111496,0.6533984296023846,0.4826508336767591,0.5759405616481961
49,1.6469747334718705,0.3867133557796478,0.6445450931787491,0.4822881543146309,0.5803384557744347
50,1.641934186220169,0.38616030141711233,0.6422771528363228,0.48347797037726237,0.5473577265223163
51,1.644849845767021,0.3801381915807724,0.6492067866027356,0.48017329446179796,0.58467148719794
